account_id,customer_id,account_type,balance,currency,status,opened_at,closed_at
401723267005,1887441063,LOAN,43656.79,USD,ACTIVE,2023-01-06 08:27:52,
329668946929,3982042372,CHECKING,25575.74,USD,INACTIVE,2020-10-10 23:21:22,
900376093347,1473770469,SAVINGS,93048.33,USD,INACTIVE,2020-05-26 18:27:41,
439436995860,7531770692,SAVINGS,83271.44,USD,INACTIVE,2020-03-06 04:05:40,
957495785616,1980761378,CHECKING,1417.34,USD,ACTIVE,2024-10-15 12:51:07,
276361936912,6529017379,CHECKING,42719.68,USD,ACTIVE,2023-06-20 04:30:05,
618298639931,6792087092,LOAN,78041.15,USD,CLOSED,2024-06-12 23:49:32,
205568335512,5968035305,CHECKING,8250.75,USD,INACTIVE,2020-03-10 13:43:25,
959178510599,3298898315,CHECKING,63213.34,USD,CLOSED,2025-06-10 11:25:09,
905877759652,6200648509,CHECKING,74654.52,USD,ACTIVE,2021-11-25 06:39:01,
429597386660,2514891375,LOAN,69851.49,USD,ACTIVE,2020-03-15 04:44:13,
697112011175,6576959638,SAVINGS,93401.76,USD,CLOSED,2023-07-31 16:11:54,
494805030788,27943404,SAVINGS,93319.41,USD,INACTIVE,2021-05-21 04:05:25,
532138622425,3012982388,SAVINGS,48480.11,USD,INACTIVE,2024-09-12 06:16:39,
684041337312,181568085,CHECKING,37511.88,USD,INACTIVE,2025-01-15 12:24:41,
275255685525,5962249318,SAVINGS,52793.26,USD,INACTIVE,2022-09-27 14:58:35,
740590282753,9024658818,SAVINGS,66283.18,USD,CLOSED,2024-03-28 14:44:07,
754232467395,7153714534,SAVINGS,89232.8,USD,INACTIVE,2021-06-14 02:52:09,
347844667771,749581983,CHECKING,293.72,USD,ACTIVE,2020-05-31 13:38:41,
810403446827,6278248040,LOAN,71470.67,USD,INACTIVE,2021-06-07 23:45:53,
156640513166,4557694297,LOAN,36077.92,USD,ACTIVE,2024-05-09 22:26:32,
976653688121,5224612529,SAVINGS,19954.59,USD,ACTIVE,2023-03-18 19:30:12,
753140469251,971015007,SAVINGS,55608.55,USD,CLOSED,2024-02-16 06:29:35,
591254340905,1614177969,SAVINGS,35415.82,USD,CLOSED,2025-05-31 19:04:25,
695289763201,5630870448,CHECKING,94578.72,USD,ACTIVE,2020-04-10 17:06:36,
778006534261,7373093988,LOAN,14803.54,USD,ACTIVE,2021-05-13 17:19:51,
417273650926,5463934954,SAVINGS,26381.95,USD,ACTIVE,2022-01-09 18:42:48,
279202259674,8630520570,SAVINGS,35289.42,USD,CLOSED,2022-12-01 11:07:52,
3504878678,6913654977,LOAN,74104.27,USD,INACTIVE,2021-12-18 00:39:39,
692427285660,3806901690,SAVINGS,79808.11,USD,ACTIVE,2021-03-16 02:51:27,
702290025056,7341352594,CHECKING,15569.18,USD,INACTIVE,2020-05-18 02:35:06,
272876402314,1192973267,CHECKING,62286.89,USD,ACTIVE,2020-06-05 13:02:00,
306943780637,7374264162,CHECKING,21546.54,USD,INACTIVE,2021-03-21 13:28:14,
994606430597,1429831589,SAVINGS,30220.06,USD,INACTIVE,2023-05-07 03:00:04,
777123493910,9986993091,SAVINGS,25316.27,USD,INACTIVE,2022-11-09 12:31:37,
917330147601,5677478610,CHECKING,79598.4,USD,ACTIVE,2020-02-14 16:47:33,
250931698428,2171522820,SAVINGS,90216.5,USD,INACTIVE,2024-04-08 07:59:14,
503940956737,8304803378,SAVINGS,35972.82,USD,ACTIVE,2020-07-23 16:01:35,
707394387714,3852112612,SAVINGS,19820.68,USD,CLOSED,2020-11-30 20:58:04,
337427861364,5034464292,LOAN,91365.21,USD,INACTIVE,2023-11-27 21:04:52,
44680128454,4400183648,SAVINGS,499.35,USD,INACTIVE,2022-04-03 17:04:30,
81393547234,6233357243,SAVINGS,10840.71,USD,ACTIVE,2022-09-09 15:10:11,
390486104601,8926422817,LOAN,2859.24,USD,INACTIVE,2022-06-17 17:49:25,
896916195121,6811384559,LOAN,98127.18,USD,ACTIVE,2024-04-06 08:20:53,
520823951407,9181855051,LOAN,28331.67,USD,INACTIVE,2020-04-07 05:21:54,
913342833561,8259752482,SAVINGS,73931.55,USD,INACTIVE,2021-12-11 13:48:30,
38507986851,9910888456,CHECKING,35238.24,USD,CLOSED,2022-09-05 09:43:15,
176307313502,4051759252,LOAN,6345.58,USD,ACTIVE,2021-06-26 17:36:48,
836780289843,7344164055,LOAN,71591.71,USD,ACTIVE,2020-08-01 14:32:29,
286703460418,5450329630,SAVINGS,81122.62,USD,CLOSED,2024-09-15 22:36:36,
272871690671,795461634,LOAN,70175.43,USD,INACTIVE,2022-03-14 18:12:39,
337132298934,1148465500,SAVINGS,38765.47,USD,INACTIVE,2023-03-24 18:04:36,
652256898079,9372832335,LOAN,74911.36,USD,INACTIVE,2024-07-24 15:53:30,
753378483060,5640317190,SAVINGS,51206.25,USD,CLOSED,2021-03-25 14:57:51,
713316242651,6496835106,SAVINGS,64231.61,USD,INACTIVE,2024-02-12 02:26:43,
451136799240,1566914062,SAVINGS,12372.59,USD,CLOSED,2023-04-19 04:05:12,
149869540864,7065193063,SAVINGS,82333.34,USD,CLOSED,2024-11-23 23:57:31,
5991371471,6428032279,CHECKING,89859.85,USD,ACTIVE,2021-04-26 05:13:34,
978865599199,8166178005,CHECKING,45123.08,USD,INACTIVE,2020-01-25 09:56:11,
217767891665,2206005486,LOAN,10931.78,USD,INACTIVE,2022-06-30 06:06:43,
486605792646,1416512207,SAVINGS,44187.92,USD,INACTIVE,2020-12-12 03:07:06,
108871176593,8663366396,LOAN,62472.84,USD,INACTIVE,2024-03-09 09:20:16,
283545903430,6829538742,LOAN,61642.88,USD,ACTIVE,2023-04-23 10:57:35,
347501470050,9517999830,SAVINGS,74336.0,USD,CLOSED,2023-03-09 17:41:06,
259011704232,8456890725,LOAN,24048.65,USD,ACTIVE,2021-02-26 18:31:50,
653973440768,2060357803,CHECKING,15197.54,USD,CLOSED,2022-04-16 18:08:18,
499846013762,9767951259,SAVINGS,29995.05,USD,ACTIVE,2020-12-21 18:32:40,
70487535515,3861236543,LOAN,83033.94,USD,CLOSED,2024-09-23 17:27:28,
502320490493,4935493877,CHECKING,87186.54,USD,ACTIVE,2022-05-16 00:07:21,
922968584642,1678438273,SAVINGS,75525.97,USD,ACTIVE,2020-07-29 22:52:52,
89505706312,4331549622,SAVINGS,37952.6,USD,INACTIVE,2021-01-19 17:35:58,
204508465837,2066717024,CHECKING,74241.27,USD,ACTIVE,2023-10-25 11:12:16,
31518211902,2930567811,LOAN,74135.8,USD,ACTIVE,2023-12-19 21:26:10,
799401878137,4062254315,LOAN,38354.43,USD,CLOSED,2025-02-23 18:52:22,
659643298090,6403557057,CHECKING,33367.62,USD,ACTIVE,2021-07-09 08:24:09,
858820704697,6889608293,LOAN,73491.2,USD,INACTIVE,2020-02-09 22:19:34,
646548069498,8303400540,CHECKING,50527.34,USD,ACTIVE,2025-05-05 17:42:48,
973436164130,1831728380,SAVINGS,44873.81,USD,ACTIVE,2023-09-11 04:34:52,
71988095360,7077503903,CHECKING,93109.8,USD,ACTIVE,2020-06-22 20:43:41,
776430033782,699967243,SAVINGS,69028.52,USD,CLOSED,2024-08-09 03:53:05,
971816008688,991194449,LOAN,24362.88,USD,ACTIVE,2020-12-18 10:28:22,
990835185839,9634349157,SAVINGS,83297.2,USD,ACTIVE,2024-01-19 03:57:28,
688494628433,7168156725,SAVINGS,19404.1,USD,ACTIVE,2023-03-15 16:16:51,
762173646809,9400310387,SAVINGS,6743.49,USD,CLOSED,2024-06-06 14:17:47,
371861263865,2167686608,CHECKING,16731.43,USD,ACTIVE,2020-12-16 17:41:33,
372173420418,2557977796,LOAN,69031.48,USD,INACTIVE,2023-12-20 15:22:53,
335005757055,478957677,SAVINGS,60992.48,USD,INACTIVE,2023-02-06 12:47:01,
431653624493,7055479575,SAVINGS,62013.53,USD,ACTIVE,2025-04-22 14:08:08,
521282915484,144459995,LOAN,77378.2,USD,CLOSED,2020-02-26 18:59:55,
272230407780,8410892915,LOAN,65520.94,USD,INACTIVE,2021-12-09 14:11:29,
364210939575,6937062316,LOAN,50372.45,USD,ACTIVE,2020-01-14 01:11:48,
991399294576,1011684955,CHECKING,65316.81,USD,CLOSED,2024-05-02 18:08:58,
581922076648,6183164911,SAVINGS,35572.91,USD,CLOSED,2022-09-01 14:17:07,
113404379951,8137027745,LOAN,86867.21,USD,ACTIVE,2024-03-28 21:39:25,
40083910517,6990027796,SAVINGS,70751.37,USD,ACTIVE,2021-04-06 00:11:07,
993888732818,2698416740,SAVINGS,55964.04,USD,CLOSED,2022-01-29 01:58:29,
875819412764,5444882970,SAVINGS,5627.59,USD,ACTIVE,2023-01-30 01:14:19,
167274460499,3509516387,SAVINGS,72019.79,USD,CLOSED,2024-07-05 08:36:55,
614403421782,3233686720,LOAN,57286.92,USD,INACTIVE,2024-07-18 15:34:23,
973253379543,8566319452,CHECKING,1174.36,USD,ACTIVE,2025-03-05 16:40:34,
340637439175,2681561443,CHECKING,87656.36,USD,INACTIVE,2024-03-25 05:19:23,
726000081775,3592267521,CHECKING,37356.0,USD,ACTIVE,2024-01-26 21:19:26,
689557267348,6477741782,LOAN,30321.79,USD,CLOSED,2021-08-10 08:01:46,
820046713537,7263927707,SAVINGS,32440.01,USD,CLOSED,2024-04-18 22:15:59,
757466682174,6857194646,CHECKING,49490.48,USD,ACTIVE,2025-03-01 21:28:40,
245791281658,3316598010,LOAN,27739.51,USD,ACTIVE,2021-03-17 06:48:14,
902067581089,7681442842,LOAN,96089.74,USD,ACTIVE,2024-10-01 13:03:24,
17465889665,1224458004,LOAN,36533.33,USD,ACTIVE,2022-08-16 20:22:41,
402646115916,7524038223,SAVINGS,2858.77,USD,ACTIVE,2022-09-03 00:33:22,
562419589156,7093694363,CHECKING,23941.82,USD,ACTIVE,2025-06-10 07:57:41,
731730831953,5158699902,LOAN,65576.27,USD,CLOSED,2023-03-16 22:34:24,
756603525418,5902809795,SAVINGS,92764.99,USD,INACTIVE,2023-08-12 06:36:56,
564149359419,5918898648,CHECKING,3676.16,USD,ACTIVE,2021-03-31 11:13:02,
440141005133,4964181700,CHECKING,71568.56,USD,CLOSED,2023-11-13 05:00:25,
574196522488,8301752914,SAVINGS,12609.82,USD,INACTIVE,2020-08-19 21:40:10,
137738118366,2795036747,SAVINGS,56116.74,USD,CLOSED,2024-04-17 15:01:48,
4580247874,1540320843,CHECKING,7674.14,USD,ACTIVE,2025-06-29 20:34:09,
317819536516,3978486284,LOAN,61915.26,USD,ACTIVE,2023-01-24 19:31:31,
131328684706,8836882724,CHECKING,55127.17,USD,INACTIVE,2021-07-10 15:47:22,
676589903362,7408494573,CHECKING,60356.11,USD,INACTIVE,2025-04-12 02:38:41,
858952773836,6115631402,SAVINGS,47535.37,USD,INACTIVE,2020-03-06 05:13:27,
592990564004,2376318902,LOAN,17817.29,USD,ACTIVE,2024-08-31 16:03:06,
5245676070,9707102370,LOAN,28334.57,USD,INACTIVE,2022-04-23 14:36:56,
311555194241,2742754877,CHECKING,23423.64,USD,CLOSED,2020-12-31 02:15:11,
682081464482,8880447581,SAVINGS,85964.48,USD,INACTIVE,2021-12-24 15:58:34,
692421725642,1021356808,SAVINGS,10676.87,USD,ACTIVE,2022-02-19 14:23:35,
902033990785,5103794743,SAVINGS,36608.1,USD,ACTIVE,2024-12-04 20:44:56,
835889541069,1621731406,SAVINGS,75205.34,USD,INACTIVE,2022-03-10 17:22:13,
88924693695,9183744719,SAVINGS,74885.77,USD,CLOSED,2023-09-08 06:32:59,
64571746954,4188932884,CHECKING,54827.58,USD,CLOSED,2024-10-03 00:06:40,
439597886656,9013287068,SAVINGS,93736.03,USD,ACTIVE,2023-10-27 09:26:52,
318584617522,1765054561,SAVINGS,19087.51,USD,CLOSED,2020-12-08 16:06:34,
190748304140,7505159680,CHECKING,4825.47,USD,CLOSED,2020-09-05 23:26:01,
849762246963,4656033733,CHECKING,72487.19,USD,ACTIVE,2024-07-04 22:02:22,
914829218876,7632264439,SAVINGS,61854.52,USD,INACTIVE,2022-08-11 03:54:52,
557167167409,7560513012,LOAN,35087.96,USD,ACTIVE,2024-10-09 23:08:18,
383801150182,4663269507,CHECKING,5600.44,USD,ACTIVE,2023-09-07 06:12:11,
911397552190,5265108346,CHECKING,97290.49,USD,CLOSED,2022-08-24 06:03:02,
259204735618,4516523987,CHECKING,69228.08,USD,INACTIVE,2022-06-18 02:31:16,
98679864291,1162034779,LOAN,80675.04,USD,CLOSED,2023-06-06 22:18:17,
699743007432,2612072725,CHECKING,23614.24,USD,CLOSED,2023-06-05 05:03:18,
166084365619,1944048608,LOAN,32107.47,USD,ACTIVE,2020-05-25 05:28:25,
408861015958,8482774756,SAVINGS,63901.11,USD,ACTIVE,2024-12-09 03:59:25,
796140034746,8268807452,LOAN,85064.11,USD,CLOSED,2024-10-30 05:04:48,
259843053162,5354627069,LOAN,2440.22,USD,CLOSED,2023-09-15 11:48:43,
95389521067,9935172977,CHECKING,98210.32,USD,INACTIVE,2023-12-15 03:05:39,
135756399099,5971171998,SAVINGS,589.99,USD,ACTIVE,2021-03-21 21:44:46,
638345521526,1583113638,SAVINGS,48017.73,USD,CLOSED,2021-08-10 11:25:31,
487484686500,3799501041,SAVINGS,90549.2,USD,ACTIVE,2020-07-07 23:32:26,
914174921072,6226944276,CHECKING,33660.22,USD,INACTIVE,2023-07-15 22:50:12,
427184049886,41890602,SAVINGS,62437.54,USD,ACTIVE,2022-02-02 09:14:39,
41770534620,9732888293,SAVINGS,54354.24,USD,ACTIVE,2024-11-18 05:58:37,
275944189299,3608710739,SAVINGS,21243.32,USD,CLOSED,2022-10-04 15:00:26,
551385347233,8203571513,SAVINGS,5813.46,USD,INACTIVE,2020-04-06 19:24:30,
806096706020,1500155706,CHECKING,49658.03,USD,CLOSED,2025-04-04 23:32:34,
260439862200,4285616716,CHECKING,37788.73,USD,ACTIVE,2023-05-08 05:47:46,
589075636119,91118069,LOAN,56186.92,USD,CLOSED,2023-08-03 15:21:34,
779474784056,3305548154,SAVINGS,48485.59,USD,CLOSED,2021-06-15 04:24:29,
959161606242,6300546751,SAVINGS,92376.15,USD,INACTIVE,2020-05-03 06:50:59,
696792665891,198159124,CHECKING,81573.97,USD,INACTIVE,2022-06-17 23:00:59,
339847605337,188798095,CHECKING,76991.67,USD,INACTIVE,2021-02-08 10:15:16,
653800196520,1419410545,CHECKING,55653.33,USD,CLOSED,2022-06-26 17:03:59,
719590861243,7182909359,SAVINGS,43184.07,USD,CLOSED,2022-01-01 14:22:12,
560976424913,4306935741,CHECKING,85745.99,USD,CLOSED,2024-07-29 00:52:23,
742465029237,8479234724,CHECKING,68860.94,USD,CLOSED,2020-09-12 23:01:59,
932721579321,8822070127,SAVINGS,48222.76,USD,INACTIVE,2020-11-18 18:38:28,
176740492273,5908473784,SAVINGS,72603.18,USD,INACTIVE,2023-09-21 03:36:08,
215124839572,5683433954,LOAN,9104.37,USD,ACTIVE,2023-03-26 13:21:06,
370204931136,7196549557,CHECKING,25826.65,USD,INACTIVE,2021-06-22 03:10:07,
823570199197,8791328109,LOAN,53487.89,USD,INACTIVE,2023-08-03 11:02:26,
270335719385,6896753944,LOAN,26605.42,USD,CLOSED,2025-04-20 21:16:15,
897464269443,1240000167,CHECKING,95918.75,USD,INACTIVE,2024-08-15 02:33:02,
739048994380,4822907227,CHECKING,54673.39,USD,INACTIVE,2020-08-14 00:21:13,
560580864250,5309592413,CHECKING,72251.9,USD,INACTIVE,2022-11-02 02:10:06,
445931708493,8892839904,LOAN,4714.74,USD,CLOSED,2023-07-21 07:18:28,
322973575699,3728251847,CHECKING,39564.87,USD,CLOSED,2025-05-08 05:44:37,
812613304886,9015440147,SAVINGS,34919.62,USD,ACTIVE,2020-11-05 12:44:36,
635391930543,2935245027,SAVINGS,18493.34,USD,ACTIVE,2020-06-17 05:03:28,
201706585239,1330861199,SAVINGS,63892.82,USD,INACTIVE,2023-03-23 22:24:46,
75600985647,1026750395,LOAN,97233.55,USD,ACTIVE,2024-05-12 22:28:18,
17001903459,8336132748,SAVINGS,65746.37,USD,CLOSED,2024-06-29 04:43:16,
573832392565,8899252646,SAVINGS,88439.35,USD,ACTIVE,2021-12-24 08:08:07,
155487218874,5011708647,SAVINGS,3467.6,USD,INACTIVE,2025-02-27 19:15:46,
909870190414,8419817335,CHECKING,93638.14,USD,ACTIVE,2021-06-09 06:00:58,
612383698498,9068306513,CHECKING,82945.93,USD,CLOSED,2021-05-31 03:24:42,
981635625692,9458611463,CHECKING,23421.68,USD,INACTIVE,2020-08-14 15:24:49,
208234382359,5739840859,SAVINGS,71294.47,USD,CLOSED,2025-07-31 05:40:37,
464452770522,9943351778,LOAN,73643.67,USD,INACTIVE,2023-06-27 18:43:44,
64793317165,1001763497,LOAN,28883.18,USD,CLOSED,2021-10-09 15:38:57,
559268950241,7134690401,LOAN,27005.13,USD,INACTIVE,2023-04-09 16:59:27,
730562069936,7320655543,CHECKING,57933.47,USD,INACTIVE,2023-08-01 16:25:33,
50210316991,4854623831,LOAN,75038.14,USD,CLOSED,2025-08-01 02:06:40,
959866937918,6419857866,LOAN,57132.93,USD,ACTIVE,2022-06-23 17:47:53,
899572758446,4166348072,SAVINGS,30701.17,USD,CLOSED,2023-04-21 05:55:30,
929671171708,3613423210,LOAN,22583.52,USD,INACTIVE,2022-01-03 09:12:04,
789543313519,2714046381,SAVINGS,22283.23,USD,INACTIVE,2020-07-12 11:19:20,
424238170010,5847182086,SAVINGS,20368.43,USD,CLOSED,2024-09-23 20:23:56,
73569197492,417779285,LOAN,86373.72,USD,ACTIVE,2020-03-13 07:57:03,
952553349246,8142999561,LOAN,89421.06,USD,ACTIVE,2022-09-06 15:02:37,
38254508048,5534206169,CHECKING,33555.21,USD,CLOSED,2022-08-28 00:09:38,
708395642417,6562006889,CHECKING,37177.99,USD,CLOSED,2021-03-27 03:10:35,
332871429187,6091548532,CHECKING,73569.26,USD,CLOSED,2022-05-14 17:58:10,
759561059843,5881597853,SAVINGS,33986.21,USD,ACTIVE,2021-08-26 21:24:08,
479565708833,1325981510,SAVINGS,83382.18,USD,ACTIVE,2022-12-30 14:52:50,
697523955814,8089952855,CHECKING,13919.57,USD,CLOSED,2024-11-13 23:48:19,
831122135417,7374522689,CHECKING,8685.69,USD,ACTIVE,2020-11-13 10:11:21,
744585377765,6469066690,LOAN,93282.17,USD,INACTIVE,2023-05-25 02:36:09,
533640890279,1354620132,CHECKING,69282.41,USD,ACTIVE,2022-04-18 07:36:58,
760916005666,3962069990,LOAN,96157.65,USD,INACTIVE,2021-06-21 13:37:42,
898642388957,7148997619,CHECKING,35840.78,USD,CLOSED,2022-10-12 13:26:07,
733890299151,8231670117,SAVINGS,92814.3,USD,ACTIVE,2022-01-26 23:19:08,
262627045984,2349447987,SAVINGS,61927.59,USD,ACTIVE,2021-07-28 23:38:28,
737973006594,4742565435,CHECKING,45753.93,USD,CLOSED,2024-01-06 10:39:31,
3420603144,189338775,SAVINGS,64245.4,USD,INACTIVE,2024-08-06 09:27:18,
638567551163,1528995072,SAVINGS,9273.27,USD,INACTIVE,2020-12-01 23:49:15,
522009373354,217624231,LOAN,54742.41,USD,INACTIVE,2024-02-28 04:04:21,
786635846911,8245375146,CHECKING,49678.91,USD,CLOSED,2023-10-12 19:53:43,
412173472686,9678105230,LOAN,45783.05,USD,INACTIVE,2020-04-06 13:10:36,
357434678268,8115064520,CHECKING,83994.56,USD,ACTIVE,2021-06-07 20:43:08,
657047175151,3631633988,LOAN,6043.34,USD,ACTIVE,2023-02-19 12:24:58,
423693369940,852823500,LOAN,59607.09,USD,CLOSED,2022-12-17 12:45:40,
93576559146,4457638456,CHECKING,4947.3,USD,ACTIVE,2021-12-07 10:18:28,
584780224925,2773796398,LOAN,15808.77,USD,ACTIVE,2023-12-27 04:45:12,
854434202008,4535875347,CHECKING,59754.72,USD,CLOSED,2021-04-22 18:32:55,
751448863845,7736172645,CHECKING,64221.96,USD,CLOSED,2022-05-02 04:04:22,
542294923364,4878441603,SAVINGS,85609.9,USD,CLOSED,2020-03-18 18:22:31,
36222956865,6099424380,LOAN,7353.99,USD,ACTIVE,2022-08-16 10:22:40,
476055412348,3449983731,LOAN,79774.31,USD,INACTIVE,2020-08-26 17:32:20,
754468370194,1831928664,CHECKING,19843.28,USD,ACTIVE,2021-04-16 11:34:48,
902940138635,348891054,SAVINGS,6507.59,USD,CLOSED,2021-12-12 11:44:34,
234797154519,3435746026,LOAN,56779.92,USD,ACTIVE,2023-04-13 17:10:45,
631526869412,4269169691,SAVINGS,59252.98,USD,CLOSED,2021-04-02 19:03:57,
309003705169,3711698792,CHECKING,23637.16,USD,ACTIVE,2020-06-05 22:52:20,
274292212706,3463004756,LOAN,79836.43,USD,CLOSED,2023-10-29 02:29:43,
111934401035,30532565,SAVINGS,3200.55,USD,ACTIVE,2025-01-28 05:12:46,
327173753554,736990934,SAVINGS,26067.72,USD,ACTIVE,2024-04-17 05:53:42,
704191761254,9018020496,CHECKING,68357.76,USD,CLOSED,2020-05-22 04:51:47,
799951309233,5705826436,LOAN,57168.02,USD,INACTIVE,2021-01-06 06:37:51,
665700327029,4930526099,SAVINGS,11837.89,USD,CLOSED,2020-07-25 09:23:05,
958611233341,3430648384,CHECKING,75242.51,USD,ACTIVE,2020-02-12 16:12:38,
714337989677,4371861250,CHECKING,40214.84,USD,INACTIVE,2021-06-23 10:39:55,
381213737396,4282106930,SAVINGS,2768.15,USD,INACTIVE,2025-03-25 16:28:15,
847383979454,8806962418,CHECKING,95768.76,USD,CLOSED,2023-09-29 22:45:51,
114553223873,5298176420,CHECKING,25723.79,USD,INACTIVE,2025-07-16 01:09:54,
36258554205,9492086939,CHECKING,46003.08,USD,ACTIVE,2021-05-17 15:41:44,
83731762936,4632416291,SAVINGS,84219.26,USD,ACTIVE,2020-11-19 02:46:22,
643468301143,6584642451,CHECKING,60581.4,USD,CLOSED,2021-11-08 06:26:56,
481226640546,1740850451,CHECKING,5458.16,USD,INACTIVE,2023-03-26 19:47:09,
115220328758,5880963634,CHECKING,55442.86,USD,INACTIVE,2020-09-17 18:28:07,
947903306391,1761283276,LOAN,86901.91,USD,ACTIVE,2021-11-29 16:29:15,
514245426984,711548824,CHECKING,54533.14,USD,ACTIVE,2023-01-23 18:21:56,
442320649779,719549634,LOAN,20225.22,USD,ACTIVE,2025-01-25 15:23:39,
939063606655,4256565186,LOAN,37602.34,USD,CLOSED,2024-05-15 11:38:30,
93560260826,9447473486,LOAN,41853.45,USD,ACTIVE,2021-07-18 20:11:56,
468780963439,4591726141,SAVINGS,42168.84,USD,INACTIVE,2020-01-15 08:55:11,
482144037376,5408890290,LOAN,13029.63,USD,CLOSED,2021-01-21 19:28:47,
642426662655,4559460678,SAVINGS,50487.36,USD,ACTIVE,2024-08-11 03:48:03,
570176778037,9316603389,SAVINGS,18489.94,USD,CLOSED,2020-11-26 07:19:11,
579508738505,8900990122,LOAN,9550.01,USD,INACTIVE,2021-05-06 04:06:43,
827808639228,2770433636,SAVINGS,90943.67,USD,CLOSED,2025-03-19 13:25:11,
661221592961,1284905793,SAVINGS,65356.89,USD,INACTIVE,2021-10-28 05:53:56,
157939961814,9034301554,SAVINGS,80887.76,USD,INACTIVE,2024-07-31 08:32:29,
240548495987,4663857931,LOAN,31931.42,USD,INACTIVE,2022-09-01 01:53:08,
394243754346,4729340196,CHECKING,65036.59,USD,CLOSED,2021-05-15 01:37:50,
718638190603,2803499819,LOAN,81211.37,USD,INACTIVE,2021-11-23 12:44:54,
523063980171,5525170267,SAVINGS,3638.79,USD,ACTIVE,2023-01-15 04:15:55,
80543693188,5914566010,CHECKING,3864.64,USD,ACTIVE,2022-06-03 09:47:22,
863291730116,9178149689,LOAN,30448.78,USD,CLOSED,2022-12-20 17:19:11,
753838611809,6204274443,LOAN,23263.86,USD,INACTIVE,2022-03-14 12:05:46,
429683471633,3040757606,SAVINGS,72721.61,USD,INACTIVE,2025-06-18 10:37:33,
175585197560,8115245033,SAVINGS,27851.22,USD,INACTIVE,2020-06-10 12:23:48,
898271467069,9763011625,LOAN,81549.49,USD,ACTIVE,2021-11-22 12:33:40,
686526480762,4087300706,CHECKING,79488.99,USD,INACTIVE,2023-02-11 13:55:36,
905389341492,8810155713,LOAN,116.38,USD,INACTIVE,2024-01-14 23:41:18,
144001173160,3630714274,CHECKING,1676.18,USD,INACTIVE,2022-03-14 13:13:24,
305347408183,6207227658,LOAN,40381.75,USD,ACTIVE,2024-04-01 10:12:51,
714631023295,6877335526,CHECKING,86196.81,USD,ACTIVE,2024-04-11 17:30:01,
861649155731,734708384,SAVINGS,81610.58,USD,INACTIVE,2020-07-25 23:55:46,
20155848691,4673974407,LOAN,63423.91,USD,INACTIVE,2021-11-01 19:50:46,
851354584588,6899512387,CHECKING,97521.02,USD,CLOSED,2023-06-11 05:57:49,
561684917021,5779080293,CHECKING,36194.29,USD,ACTIVE,2020-03-30 12:49:17,
629719188774,690285784,SAVINGS,25630.51,USD,ACTIVE,2021-08-11 11:32:46,
225112264570,7504614996,SAVINGS,3481.63,USD,INACTIVE,2020-07-06 04:36:20,
808658996003,8385890791,SAVINGS,97909.47,USD,ACTIVE,2020-06-08 04:43:06,
985145116567,4108012542,SAVINGS,60901.68,USD,ACTIVE,2023-04-14 10:53:13,
776825253979,9032831208,LOAN,25785.01,USD,INACTIVE,2021-02-06 22:19:15,
754062813053,5393086653,SAVINGS,18867.84,USD,INACTIVE,2021-01-07 02:09:43,
344016949503,9449154807,LOAN,79110.4,USD,CLOSED,2025-05-18 06:42:51,
772613068345,7309990323,SAVINGS,74212.14,USD,INACTIVE,2022-07-27 15:54:03,
221463784988,5725867326,LOAN,63027.91,USD,ACTIVE,2024-02-17 19:46:07,
843726414543,5063647100,CHECKING,43139.62,USD,CLOSED,2025-07-04 00:27:21,
364051603496,5613011563,LOAN,99211.67,USD,CLOSED,2021-09-20 16:40:28,
912675086418,3851780937,LOAN,37692.85,USD,ACTIVE,2022-08-14 08:02:10,
6446241973,2594072331,SAVINGS,57363.65,USD,ACTIVE,2023-02-25 03:32:04,
946603190164,3138489006,LOAN,33620.76,USD,INACTIVE,2020-05-21 23:16:02,
959647248113,8561549048,LOAN,2747.29,USD,CLOSED,2023-09-29 07:30:31,
113734744725,4592166878,LOAN,81838.49,USD,CLOSED,2024-11-15 00:49:54,
961934275240,1996698445,CHECKING,90769.57,USD,ACTIVE,2021-09-23 03:50:08,
558884679979,9858222274,LOAN,1456.1,USD,INACTIVE,2020-11-30 04:42:54,
597122471702,6913557673,LOAN,38133.99,USD,INACTIVE,2020-01-07 08:50:02,
536179058695,307651254,CHECKING,92522.1,USD,ACTIVE,2020-03-04 09:19:08,
737571550510,9514880405,SAVINGS,39459.55,USD,ACTIVE,2022-09-26 17:33:45,
276640113291,9600023843,SAVINGS,21621.81,USD,CLOSED,2023-05-20 20:39:47,
462682048343,5148584588,CHECKING,30811.04,USD,ACTIVE,2021-08-29 00:17:28,
558363163282,1702013104,CHECKING,39353.37,USD,INACTIVE,2021-08-01 00:44:55,
476702359389,2535800556,SAVINGS,93248.95,USD,ACTIVE,2021-12-30 23:58:19,
246729797590,613543688,CHECKING,51323.6,USD,INACTIVE,2025-02-07 08:31:01,
779258126280,3408437421,SAVINGS,28366.58,USD,INACTIVE,2022-05-01 14:36:43,
315483457057,4770779240,SAVINGS,57756.71,USD,INACTIVE,2023-11-24 13:25:24,
230319628567,3760655730,LOAN,54779.64,USD,INACTIVE,2024-02-22 06:15:48,
387652938549,2284506109,LOAN,24173.65,USD,CLOSED,2020-07-19 15:44:41,
67966625928,3118364411,CHECKING,51457.69,USD,INACTIVE,2020-07-16 20:31:07,
